,VideoID,Title,Description,View_Count,Like_Count,Dislike_Count,Favorite_Count,Comment_Count,Duration,Definition
2674,vy1u1nT8iq4,Family Viewing (1987),"Trailer for Family Viewing (1987) by Atom Egoyan

http://www.imdb.com/title/tt0093006/",11848,20,4,0,2,PT1M30S,sd
2675,kKt8HHbgfiY,Flowers in the Attic (1987),"Trailer for the movie Flowers in the Attic, based on Vc Andrews bestselling gothic novel.",397524,411,40,0,283,PT1M35S,sd
2676,d01NRFVEA-o,"Fourth Protocol, The (1987)","Trailer of the spyfilm The Fourth Protocol, written by Frederick Forsyth, starring Michael Caine in one of his best ´spy performances´ after the Harry Palmer movies.",142749,191,24,0,53,PT2M27S,sd
2677,Q6GIeBlKx2Q,Gardens of Stone (1987),,65241,138,5,0,42,PT4M29S,sd
2678,nDPMBDiwL0M,"Glass Menagerie, The (1987)",,441879,2829,100,0,310,PT2H8M49S,sd
2679,dfx91MSa4g4,"Good Morning, Babylon (1987)","Good Morning, Babilonia! - Good Morning, Babylon! 
(1987)

Directed by Paolo Taviani, Vittorio Taviani
With 
Vincent Spano
Joaquim de Almeida
Greta Scacchi 
Désirée Nosbusch",14454,46,2,0,4,PT4M57S,sd
2680,FSiQ0PeMHJM,Hollywood Shuffle (1987),"Subscribe to TRAILERS: http://bit.ly/sxaw6h
Subscribe to COMING SOON: http://bit.ly/H2vZUn
Subscribe to CLASSIC TRAILERS: http://bit.ly/1u43jDe
Like us on FACEBOOK: http://goo.gl/dHs73
Follow us on TWITTER: http://bit.ly/1ghOWmt

Hollywood Shuffle Trailer - Directed by Robert Townsend and starring Robert Townsend, Robert Townsend, Robert Townsend, Robert Townsend, Robert Townsend. An actor limited to stereotypical roles because of his ethnicity, dreams of making it big as a highly respected performer. As he makes his rounds, the film takes a satiric look at African American actors in Hollywood.

MGM - 1987",59303,380,9,0,23,PT1M50S,sd
2681,32wyLEBf60c,Hope and Glory (1987),"Subscribe to TRAILERS: http://bit.ly/sxaw6h
Subscribe to COMING SOON: http://bit.ly/H2vZUn
Subscribe to CLASSIC TRAILERS: http://bit.ly/1u43jDe
Like us on FACEBOOK: http://goo.gl/dHs73
Follow us on TWITTER: http://bit.ly/1ghOWmt

Hope and Glory Trailer - Directed by John Boorman and starring Sebastian Rice-Edwards, David Hayman, Derrick O'Connor, Jean-Marc Barr, Ian Bannen. A semiautobiographical project by John Boorman about a nine year old boy called Bill as he grows up in London during the blitz of World War 2.

MGM - 1987",136931,456,30,0,64,PT3M,sd
2682,6WZlnUXvLDk,Hot Pursuit (1987),"A missed flight leads to a thrilling adventure in this exciting comedy.

Looking for more adventure? Find it at http://www.youtube.com/c/Paramountvault

Dan Bartlett (John Cusack) is a lovestruck teen who misses his plane to the Caribbean in this engaging comedy. He was to join sweetheart Lori (Wendy Gazelle) and her father Bill (Monte Markham) in the tropical paradise. Determined to get to the island, his efforts are stalled by three natives with a penchant for marijuana. After he shakes the stoners, Dan is captured by the pirate Mac MacClaren (Robert Loggia). He escapes the scurvy buccaneer only to land in jail on bogus charges. Dan later follows his sweetheart to a yacht where her family is being hijacked by another crook. Veteran funnyman Jerry Stiller provides comedy relief.",51750,233,52,0,46,PT1H32M29S,sd
2683,XJ80uKQdIYU,Housekeeping (1987),"Housekeeping (Bill Forsyth - EUA, 1987)
Info: http://www.imdb.com/title/tt0093225/
+ 
No Sala de Exibição:
http://saladeexibicao.blogspot.com/2011/02/housekeeping.html",31578,104,6,0,20,PT2M1S,sd
2684,yzkcSwlrdgg,Innerspace (1987),"In Theaters:27 November 1987 (UK)

Tuck Pendleton is a cocky pilot, who is taking part in a miniaturization experiment. When some bad guys break into the lab to steal the technology, one of the scientists takes a syringe which contains the miniaturized Tuck and vessel. Now in the vessel is part of the material needed to restore him. But the other part which is the lab is stolen. The scientist's shot but before dying he injects Tuck into Jack Putter, a hypochondriac, who feels that something is wrong with him all the time. When Tuck links himself to Jack's systems, he discovers that something happened. So they go back to the lab, and discover what happened. Now they are told that unless they retrieve the material that was stolen they won't be able to restore Tuck before his oxygen is depleted. Now the government rep decides that the only thing that matters that as long as they have the other half of the material, it is useless to the thieves. So Tuck eggs Jack to go out and find the thieves. They enlist the aid of Tuck's old girlfriend, Lydia, who is a reporter. And it's fortunate for them that she has a lead that pans out.

Genre:Sci-Fi
Director:Joe Dante
Cast:Dennis Quaid, Martin Short, Meg Ryan",107348,127,4,0,24,PT1M28S,hd
2685,w_0TJ6GtaLM,Ironweed (1987),"Trailer for Ironweed (1987)
Director: Hector Babenco
Cast: Jack Nicholson, Meryl Streep, Carroll Baker, Michael O'Keefe, Diane Venora
Visit http://www.jack-nicholson.info for more info",146708,289,9,0,55,PT1M54S,sd
2686,WQDXfB1nBnk,Jaws: The Revenge (1987),"The only JTR Trailer in HQ on YouTube! 

PLOT:
The story returns to the Brody family in Amity Island. Martin Brody had died of a heart attack, although his widow, Ellen Brody (Lorraine Gary), claims that ""it was the fear [of the shark] that killed him."" She discusses with her youngest son Sean (Mitchell Anderson), and his fiance Tiffany (Mary Smith), arrangements for the Christmas season. Now working as a police deputy in Amity, Sean is dispatched to clear a log from a buoy. As he does so, he is attacked by a shark. He is killed as his screams are drowned out by the carol singers on the island.
Ellen is convinced that the shark had deliberately targeted Sean due to some evil curse, and visits her eldest son, Michael (Lance Guest), in the Bahamas. Michael now works as a marine biologist. Fearing he will be attacked next by the shark, Ellen hopes to convince him to take up a new job on dry land. She meets Hoagie (Michael Caine), and they begin dating. Michael's wife Carla (Karen Young) is an artist and one day during her art exhibit, Ellen's granddaughter Thea (Judith Barsi) asks if she can go out on a banana boat with her friend Margaret and her mother (Diane Hetfield). The shark attacks the boat with Thea on it. The shark ends up devouring Margaret's mother in the process with blood flying everywhere, leaving Thea unharmed, but in a state of shock. Ellen becomes convinced that the shark has tracked her family to the Bahamas. She takes a boat out to sea on her own, intent on confronting and killing the shark to break the curse, or sacrificing herself hoping the shark will leave her family alone.


The shark leaps out of the water to attack Jake (Mario Van Peebles)
Hoagie flies Michael and his friend Jake (Mario Van Peebles) out to sea so that they can find Ellen quickly. Hoagie lands the plane on the sea, but the shark sinks it. Looking out for the shark while using a device that emits electromagnetic impulses to drive the shark mad, Jake moves to the end of the prow. The shark unexpectedly leaps from the surface of the water to grab Jake, biting into him and dragging him beneath the surface in a gory fashion. The device causes the shark to repeatedly leap out of the water and Ellen steers the boat directly for the shark, impaling it on the broken bowsprit, which somehow causes it to explode. After killing the shark, they find Jake mauled but alive. Near the end of the film, Ellen is relieved that the curse of the shark is no longer on her family. The film ends as Hoagie flies Ellen back to Amity Island.",620376,460,76,0,308,PT1M5S,sd
2687,AD4bk776a-0,Leonard Part 6 (1987),"A hilarious shoot-out occurring early in the ""beloved"" Bill Cosby vehicle ""Leonard Part 6"".

Read my review of the movie here: http://www.cincity2000.com/content/index.php?option=com_content&task=view&id=1099

UPDATE April 1st, 2013:
Just wanted to drop in and say: WOW, over 30,000 views and 133 comments? Bill Cosby never dreamed that many people would ever watch (part of) this movie.
I hope none of you lovely people ever made the mistake of watching the entire thing (as I was forced to do as a cruel April Fools joke years ago).",77961,201,39,0,164,PT2M3S,sd
2688,y3_iP1-shW8,Less Than Zero (1987),,28086,95,6,0,18,PT2M10S,hd
2689,hsv_NQFbQzo,"Lost Boys, The (1987)","The original theatrical trailer to 1987's ""The Lost Boys"".",1620432,2698,109,0,866,PT1M25S,sd
2690,JGLu15SJ1no,Made in Heaven (1987),"Made in Heaven (1987) #WarnerArchive #WarnerBros #MadeinHeaven

Can love bridge the gap between Earth and Heaven? Moviemakers have thought so for decades. And the pursuit of eternal bliss has never been so sly, engaging or magical as when Timothy Hutton and Kelly McGillis strike up a romance Made in Heaven. Deceased drifter Mike (Hutton) arrives in Heaven and quickly falls for newborn soul Annie (McGillis), soon to start her assignment on Earth. When Annie leaves, Mike follows, risking all to find her in her new identity with neither having memories of their previous celestial existence. Maureen Stapleton, Amanda Plummer and an array of star cameos highlight what director Alan Rudolph (Afterglow, Welcome to L.A.) calls a good old-fashioned fairy tale of destiny and love. Watch and feel like youre on Cloud Nine (Joel Siegel, Good Morning America/ABC-TV).

Directed By Alan Rudolph
Starring Timothy Hutton, Kelly McGillis, Maureen Stapleton

Subscribe to watch more Warner Archive videos: https://www.youtube.com/c/warnerarchive?sub_confirmation=1

FOLLOW WARNER ARCHIVE ON SOCIAL
Facebook: https://www.facebook.com/warnerarchive
Instagram: https://www.instagram.com/warnerarchive
Twitter: https://twitter.com/warnerarchive

ABOUT WARNER ARCHIVE
Warner Archive Collection is a branch of Warner Bros home entertainment that releases classic films and TV that were previously unreleased. Thousands of Films, TV movies and series on Blu-ray and DVD direct from the studio. WAC started as a MOD (manufactured on demand) eCommerce business in 2009 and have released over 2,500 titles spanning from the 1920s to present with distribution outlets that now include wholesale, licensee, and retail partners. Available at https://amzn.to/3gQeRvx.

Warner Archive
https://www.youtube.com/c/warnerarchive/featured",109686,561,9,0,58,PT1M52S,sd
2691,OuPWK_antUI,Maid to Order (1987),Trailer for Maid To Order (1987),61184,190,8,0,26,PT2M,sd
2692,wCfI3zgG0Jc,Making Mr. Right (1987),"John Malkovich is a scientist designing robots for the space program, but a pesky reporter gets in the way. The main question is, can a machine be more human than the real thing? Malkovich proves that, in this case, robots can be more human than some scientists.",53920,72,2,0,25,PT2M,sd
2693,CF20B8p4F08,Masters of the Universe (1987),Masters of the Universe starring Dolph Lundgren as He-Man. A cheesy movie based off the animated series; it is saved by the involvement of Billy Barty and a fresh faced new comer known as Courtney Cox. A classic from the 80's that proves how far we have come in the last 25 years.,1782366,3685,205,0,854,PT1M43S,sd
2694,6q6p3KwyWTk,"Monster Squad, The (1987)","Reuniting the Frankenstein monster, Dracula, the Wolfman and the Mummy for the first time since Paul Naschy’s Assignment Terror, director Fred Dekker’s affectionate horror comedy simultaneously salutes the classic Universal Monsters and the nostalgia for our own childhoods. Though the box office was initially meager, the film engendered the good will of critics and has endured as a bonafide cult classic. Stan Winston’s workshop handled the monster makeups and a good behind-the-scenes article can be found here.

As always, you can find more commentary, more reviews, more podcasts, and more deep-dives into the films you don't know you love yet over on the Trailers From Hell mothership: 

http://www.trailersfromhell.com

Check out our podcast, THE MOVIES THAT MADE ME, where you can join Oscar-nominated screenwriter Josh Olson and TFH Fearless Leader Joe Dante in conversation with filmmakers, comedians, and all-around interesting people about the movies that made them who they are. Check it out now, and please subscribe wherever podcasts can be found.

Apple Podcasts: https://podcasts.apple.com/us/podcast/the-movies-that-made-me/id1412094313
Spotify: http://spotify.trailersfromhell.com
Libsyn: http://podcast.trailersfromhell.com
Google Play: http://googleplay.trailersfromhell.com
RSS: http://goo.gl/3faeG7",18805,212,2,0,16,PT2M47S,hd
2695,DbMaVIQau1E,"Month in the Country, A (1987)","Subscribe: http://bit.ly/subscribetotheBFI.

Starring Colin Firth and Kenneth Branagh, this celebrated adaptation of J L Carr's A Month in the Country is released on Dual-Format Edition Blu-ray and DVD on 20 June.

Adapted from the novel of the same name by J L Carr, A Month in the Country is set in the summer of 1920s rural Yorkshire following destitute World War I veteran, Tom Birkin (Colin Firth). Birkin has been employed by a village church to carry out restoration work on a medieval mural while coming to terms with the after-effects of the war.

For more information visit http://shop.bfi.org.uk/month-in-the-country-a.html#.V07o6-TGODk

Watch more on the BFI Player: http://player.bfi.org.uk/
Follow us on Twitter: https://twitter.com/BFI
Like us on Facebook: https://www.facebook.com/BritishFilmInstitute
Follow us on Google+: https://plus.google.com/+britishfilminstitute/",39636,176,12,0,9,PT2M16S,hd
2696,GLMLFrOaxB4,My Demon Lover (1987),"My Demon Lover (1987) #WarnerArchive #WarnerBros #MyDemonLover

Scott Valentine (TV's Family Ties) and Michelle Little discover that true love has many faces, and occasionally claws, in the frightfully funny romance My Demon Lover. The happy-go-lucky but lonely Kaz (Valentine) is looking for love when he meets Denny (Little), a cute, kindhearted gal with an uncanny ability to attract stray pets and down-and-out boyfriends. Denny is sure she's met the man of her dreams when she sweeps Kaz off the streets and into her heart. But it's not exactly a match made in heaven because Kaz has a slight problem. Every time he's turned on, he becomes an animal -- literally -- complete with horns...fur...and sometimes a tail! Will Kaz ever be able to shake this curse? And will Denny finally bring out the best, not the beast, in her man? Find out in this monstrously hilarious film!

Directed By Charlie Loventhal
Starring Scott Valentine, Michele Little, Robert Trebor

Subscribe to watch more Warner Archive videos: https://www.youtube.com/c/warnerarchive?sub_confirmation=1

FOLLOW WARNER ARCHIVE ON SOCIAL
Facebook: https://www.facebook.com/warnerarchive
Instagram: https://www.instagram.com/warnerarchive
Twitter: https://twitter.com/warnerarchive

ABOUT WARNER ARCHIVE
Warner Archive Collection is a branch of Warner Bros home entertainment that releases classic films and TV that were previously unreleased. Thousands of Films, TV movies and series on Blu-ray and DVD direct from the studio. WAC started as a MOD (manufactured on demand) eCommerce business in 2009 and have released over 2,500 titles spanning from the 1920s to present with distribution outlets that now include wholesale, licensee, and retail partners. Available at https://amzn.to/3gQeRvx.

Warner Archive
https://www.youtube.com/c/warnerarchive/featured",31992,136,3,0,23,PT1M24S,sd
